,,,t,v,
,,,0.000070720000,  -0.27200,
,,,0.000070740000,  -0.28800,
,,,0.000070760000,  -0.22400,
,,,0.000070780000,  -0.29600,
,,,0.000070800000,  -0.27200,
,,,0.000070820000,  -0.25600,
,,,0.000070840000,  -0.23200,
,,,0.000070860000,  -0.24000,
,,,0.000070880000,  -0.24800,
,,,0.000070900000,  -0.25600,
,,,0.000070920000,  -0.28000,
,,,0.000070940000,  -0.25600,
,,,0.000070960000,  -0.28800,
,,,0.000070980000,  -0.26400,
,,,0.000071000000,  -0.27200,
,,,0.000071020000,  -0.26400,
,,,0.000071040000,  -0.24800,
,,,0.000071060000,  -0.25600,
,,,0.000071080000,  -0.24800,
,,,0.000071100000,  -0.26400,
,,,0.000071120000,  -0.24800,
,,,0.000071140000,  -0.27200,
,,,0.000071160000,  -0.25600,
,,,0.000071180000,  -0.26400,
,,,0.000071200000,  -0.23200,
,,,0.000071220000,  -0.22400,
,,,0.000071240000,  -0.24000,
,,,0.000071260000,  -0.26400,
,,,0.000071280000,  -0.20800,
,,,0.000071300000,  -0.23200,
,,,0.000071320000,  -0.22400,
,,,0.000071340000,  -0.24000,
,,,0.000071360000,  -0.26400,
,,,0.000071380000,  -0.22400,
,,,0.000071400000,  -0.27200,
,,,0.000071420000,  -0.23200,
,,,0.000071440000,  -0.22400,
,,,0.000071460000,  -0.26400,
,,,0.000071480000,  -0.22400,
,,,0.000071500000,  -0.22400,
,,,0.000071520000,  -0.21600,
,,,0.000071540000,  -0.27200,
,,,0.000071560000,  -0.20000,
,,,0.000071580000,  -0.23200,
,,,0.000071600000,  -0.20000,
,,,0.000071620000,  -0.21600,
,,,0.000071640000,  -0.21600,
,,,0.000071660000,  -0.24800,
,,,0.000071680000,  -0.24000,
,,,0.000071700000,  -0.20800,
,,,0.000071720000,  -0.22400,
,,,0.000071740000,  -0.21600,
,,,0.000071760000,  -0.23200,
,,,0.000071780000,  -0.23200,
,,,0.000071800000,  -0.24000,
,,,0.000071820000,  -0.23200,
,,,0.000071840000,  -0.20000,
,,,0.000071860000,  -0.26400,
,,,0.000071880000,  -0.24800,
,,,0.000071900000,  -0.21600,
,,,0.000071920000,  -0.22400,
,,,0.000071940000,  -0.21600,
,,,0.000071960000,  -0.22400,
,,,0.000071980000,  -0.20000,
,,,0.000072000000,  -0.23200,
,,,0.000072020000,  -0.16800,
,,,0.000072040000,  -0.23200,
,,,0.000072060000,  -0.21600,
,,,0.000072080000,  -0.20800,
,,,0.000072100000,  -0.23200,
,,,0.000072120000,  -0.22400,
,,,0.000072140000,  -0.20800,
,,,0.000072160000,  -0.21600,
,,,0.000072180000,  -0.20000,
,,,0.000072200000,  -0.21600,
,,,0.000072220000,  -0.21600,
,,,0.000072240000,  -0.21600,
,,,0.000072260000,  -0.23200,
,,,0.000072280000,  -0.20800,
,,,0.000072300000,  -0.19200,
,,,0.000072320000,  -0.21600,
,,,0.000072340000,  -0.19200,
,,,0.000072360000,  -0.21600,
,,,0.000072380000,  -0.20800,
,,,0.000072400000,  -0.22400,
,,,0.000072420000,  -0.20800,
,,,0.000072440000,  -0.21600,
,,,0.000072460000,  -0.22400,
,,,0.000072480000,  -0.17600,
,,,0.000072500000,  -0.21600,
,,,0.000072520000,  -0.20800,
,,,0.000072540000,  -0.22400,
,,,0.000072560000,  -0.20000,
,,,0.000072580000,  -0.22400,
,,,0.000072600000,  -0.24000,
,,,0.000072620000,  -0.18400,
,,,0.000072640000,  -0.23200,
,,,0.000072660000,  -0.25600,
,,,0.000072680000,  -0.19200,
,,,0.000072700000,  -0.22400,
,,,0.000072720000,  -0.20800,
,,,0.000072740000,  -0.24000,
,,,0.000072760000,  -0.20000,
,,,0.000072780000,  -0.21600,
,,,0.000072800000,  -0.21600,
,,,0.000072820000,  -0.21600,
,,,0.000072840000,  -0.24000,
,,,0.000072860000,  -0.20800,
,,,0.000072880000,  -0.20000,
,,,0.000072900000,  -0.20000,
,,,0.000072920000,  -0.18400,
,,,0.000072940000,  -0.16800,
,,,0.000072960000,  -0.22400,
,,,0.000072980000,  -0.20000,
,,,0.000073000000,  -0.18400,
,,,0.000073020000,  -0.23200,
,,,0.000073040000,  -0.19200,
,,,0.000073060000,  -0.20800,
,,,0.000073080000,  -0.17600,
,,,0.000073100000,  -0.16800,
,,,0.000073120000,  -0.17600,
,,,0.000073140000,  -0.20000,
,,,0.000073160000,  -0.17600,
,,,0.000073180000,  -0.20000,
,,,0.000073200000,  -0.14400,
,,,0.000073220000,  -0.18400,
,,,0.000073240000,  -0.20000,
,,,0.000073260000,  -0.21600,
,,,0.000073280000,  -0.20800,
,,,0.000073300000,  -0.18400,
,,,0.000073320000,  -0.19200,
,,,0.000073340000,  -0.19200,
,,,0.000073360000,  -0.16800,
,,,0.000073380000,  -0.20800,
,,,0.000073400000,  -0.20000,
,,,0.000073420000,  -0.21600,
,,,0.000073440000,  -0.14400,
,,,0.000073460000,  -0.17600,
,,,0.000073480000,  -0.15200,
,,,0.000073500000,  -0.16800,
,,,0.000073520000,  -0.17600,
,,,0.000073540000,  -0.18400,
,,,0.000073560000,  -0.16800,
,,,0.000073580000,  -0.19200,
,,,0.000073600000,  -0.17600,
,,,0.000073620000,  -0.18400,
,,,0.000073640000,  -0.16800,
,,,0.000073660000,  -0.16000,
,,,0.000073680000,  -0.17600,
,,,0.000073700000,  -0.17600,
,,,0.000073720000,  -0.18400,
,,,0.000073740000,  -0.15200,
,,,0.000073760000,  -0.19200,
,,,0.000073780000,  -0.18400,
,,,0.000073800000,  -0.16800,
,,,0.000073820000,  -0.16000,
,,,0.000073840000,  -0.16800,
,,,0.000073860000,  -0.15200,
,,,0.000073880000,  -0.16000,
,,,0.000073900000,  -0.14400,
,,,0.000073920000,  -0.15200,
,,,0.000073940000,  -0.16000,
,,,0.000073960000,  -0.14400,
,,,0.000073980000,  -0.14400,
,,,0.000074000000,  -0.13600,
,,,0.000074020000,  -0.13600,
,,,0.000074040000,  -0.15200,
,,,0.000074060000,  -0.15200,
,,,0.000074080000,  -0.14400,
,,,0.000074100000,  -0.16000,
,,,0.000074120000,  -0.16000,
,,,0.000074140000,  -0.15200,
,,,0.000074160000,  -0.17600,
,,,0.000074180000,  -0.14400,
,,,0.000074200000,  -0.12000,
,,,0.000074220000,  -0.17600,
,,,0.000074240000,  -0.15200,
,,,0.000074260000,  -0.13600,
,,,0.000074280000,  -0.13600,
,,,0.000074300000,  -0.11200,
,,,0.000074320000,  -0.15200,
,,,0.000074340000,  -0.12000,
,,,0.000074360000,  -0.14400,
,,,0.000074380000,  -0.15200,
,,,0.000074400000,  -0.14400,
,,,0.000074420000,  -0.16000,
,,,0.000074440000,  -0.16000,
,,,0.000074460000,  -0.16000,
,,,0.000074480000,  -0.15200,
,,,0.000074500000,  -0.15200,
,,,0.000074520000,  -0.12000,
,,,0.000074540000,  -0.12800,
,,,0.000074560000,  -0.13600,
,,,0.000074580000,  -0.11200,
,,,0.000074600000,  -0.14400,
,,,0.000074620000,  -0.11200,
,,,0.000074640000,  -0.15200,
,,,0.000074660000,  -0.13600,
,,,0.000074680000,  -0.15200,
,,,0.000074700000,  -0.12000,
,,,0.000074720000,  -0.08800,
,,,0.000074740000,  -0.13600,
,,,0.000074760000,  -0.13600,
,,,0.000074780000,  -0.14400,
,,,0.000074800000,  -0.12000,
,,,0.000074820000,  -0.11200,
,,,0.000074840000,  -0.11200,
,,,0.000074860000,  -0.12800,
,,,0.000074880000,  -0.13600,
,,,0.000074900000,  -0.12800,
,,,0.000074920000,  -0.12800,
,,,0.000074940000,  -0.13600,
,,,0.000074960000,  -0.12800,
,,,0.000074980000,  -0.13600,
,,,0.000075000000,  -0.10400,
,,,0.000075020000,  -0.11200,
,,,0.000075040000,  -0.11200,
,,,0.000075060000,  -0.12800,
,,,0.000075080000,  -0.14400,
,,,0.000075100000,  -0.07200,
,,,0.000075120000,  -0.15200,
,,,0.000075140000,  -0.13600,
,,,0.000075160000,  -0.11200,
,,,0.000075180000,  -0.08800,
,,,0.000075200000,  -0.12800,
,,,0.000075220000,  -0.09600,
,,,0.000075240000,  -0.09600,
,,,0.000075260000,  -0.11200,
,,,0.000075280000,  -0.12000,
,,,0.000075300000,  -0.13600,
,,,0.000075320000,  -0.11200,
,,,0.000075340000,  -0.10400,
,,,0.000075360000,  -0.11200,
,,,0.000075380000,  -0.08800,
,,,0.000075400000,  -0.12800,
,,,0.000075420000,  -0.08800,
,,,0.000075440000,  -0.12000,
,,,0.000075460000,  -0.08000,
,,,0.000075480000,  -0.09600,
,,,0.000075500000,  -0.15200,
,,,0.000075520000,  -0.11200,
,,,0.000075540000,  -0.11200,
,,,0.000075560000,  -0.10400,
,,,0.000075580000,  -0.11200,
,,,0.000075600000,  -0.06400,
,,,0.000075620000,  -0.12000,
,,,0.000075640000,  -0.10400,
,,,0.000075660000,  -0.08800,
,,,0.000075680000,  -0.11200,
,,,0.000075700000,  -0.10400,
,,,0.000075720000,  -0.12000,
,,,0.000075740000,  -0.09600,
,,,0.000075760000,  -0.09600,
,,,0.000075780000,  -0.09600,
,,,0.000075800000,  -0.08800,
,,,0.000075820000,  -0.08000,
,,,0.000075840000,  -0.10400,
,,,0.000075860000,  -0.10400,
,,,0.000075880000,  -0.08000,
,,,0.000075900000,  -0.06400,
,,,0.000075920000,  -0.09600,
,,,0.000075940000,  -0.09600,
,,,0.000075960000,  -0.06400,
,,,0.000075980000,  -0.08800,
,,,0.000076000000,  -0.05600,
,,,0.000076020000,  -0.08800,
,,,0.000076040000,  -0.10400,
,,,0.000076060000,  -0.05600,
,,,0.000076080000,  -0.10400,
,,,0.000076100000,  -0.08000,
,,,0.000076120000,  -0.09600,
,,,0.000076140000,  -0.09600,
,,,0.000076160000,  -0.08000,
,,,0.000076180000,  -0.09600,
,,,0.000076200000,  -0.06400,
,,,0.000076220000,  -0.06400,
,,,0.000076240000,  -0.07200,
,,,0.000076260000,  -0.10400,
,,,0.000076280000,  -0.09600,
,,,0.000076300000,  -0.08000,
,,,0.000076320000,  -0.11200,
,,,0.000076340000,  -0.10400,
,,,0.000076360000,  -0.08000,
,,,0.000076380000,  -0.10400,
,,,0.000076400000,  -0.06400,
,,,0.000076420000,  -0.09600,
,,,0.000076440000,  -0.08800,
,,,0.000076460000,  -0.06400,
,,,0.000076480000,  -0.08000,
,,,0.000076500000,  -0.08000,
,,,0.000076520000,  -0.12000,
,,,0.000076540000,  -0.12000,
,,,0.000076560000,  -0.08800,
,,,0.000076580000,  -0.08800,
,,,0.000076600000,  -0.05600,
,,,0.000076620000,  -0.10400,
,,,0.000076640000,  -0.09600,
,,,0.000076660000,  -0.12000,
,,,0.000076680000,  -0.06400,
,,,0.000076700000,  -0.05600,
,,,0.000076720000,  -0.05600,
,,,0.000076740000,  -0.10400,
,,,0.000076760000,  -0.06400,
,,,0.000076780000,  -0.06400,
,,,0.000076800000,  -0.08800,
,,,0.000076820000,  -0.06400,
,,,0.000076840000,  -0.07200,
,,,0.000076860000,  -0.11200,
,,,0.000076880000,  -0.08800,
,,,0.000076900000,  -0.08800,
,,,0.000076920000,  -0.09600,
,,,0.000076940000,  -0.06400,
,,,0.000076960000,  -0.06400,
,,,0.000076980000,  -0.09600,
,,,0.000077000000,  -0.06400,
,,,0.000077020000,  -0.07200,
,,,0.000077040000,  -0.08800,
,,,0.000077060000,  -0.08800,
,,,0.000077080000,  -0.09600,
,,,0.000077100000,  -0.06400,
,,,0.000077120000,  -0.09600,
,,,0.000077140000,  -0.12000,
,,,0.000077160000,  -0.11200,
,,,0.000077180000,  -0.08000,
,,,0.000077200000,  -0.08800,
,,,0.000077220000,  -0.09600,
,,,0.000077240000,  -0.08000,
,,,0.000077260000,  -0.06400,
,,,0.000077280000,  -0.10400,
,,,0.000077300000,  -0.09600,
,,,0.000077320000,  -0.06400,
,,,0.000077340000,  -0.12000,
,,,0.000077360000,  -0.07200,
,,,0.000077380000,  -0.10400,
,,,0.000077400000,  -0.08800,
,,,0.000077420000,  -0.09600,
,,,0.000077440000,  -0.12000,
,,,0.000077460000,  -0.11200,
,,,0.000077480000,  -0.09600,
,,,0.000077500000,  -0.09600,
,,,0.000077520000,  -0.10400,
,,,0.000077540000,  -0.08000,
,,,0.000077560000,  -0.09600,
,,,0.000077580000,  -0.08800,
,,,0.000077600000,  -0.10400,
,,,0.000077620000,  -0.09600,
,,,0.000077640000,  -0.13600,
,,,0.000077660000,  -0.10400,
,,,0.000077680000,  -0.08800,
,,,0.000077700000,  -0.11200,
,,,0.000077720000,  -0.10400,
,,,0.000077740000,  -0.11200,
,,,0.000077760000,  -0.11200,
,,,0.000077780000,  -0.07200,
,,,0.000077800000,  -0.08800,
,,,0.000077820000,  -0.11200,
,,,0.000077840000,  -0.10400,
,,,0.000077860000,  -0.09600,
,,,0.000077880000,  -0.08800,
,,,0.000077900000,  -0.12000,
,,,0.000077920000,  -0.12000,
,,,0.000077940000,  -0.12800,
,,,0.000077960000,  -0.12800,
,,,0.000077980000,  -0.12000,
,,,0.000078000000,  -0.13600,
,,,0.000078020000,  -0.10400,
,,,0.000078040000,  -0.13600,
,,,0.000078060000,  -0.12800,
,,,0.000078080000,  -0.13600,
,,,0.000078100000,  -0.12000,
,,,0.000078120000,  -0.10400,
,,,0.000078140000,  -0.12800,
,,,0.000078160000,  -0.12000,
,,,0.000078180000,  -0.12800,
,,,0.000078200000,  -0.12800,
,,,0.000078220000,  -0.13600,
,,,0.000078240000,  -0.13600,
,,,0.000078260000,  -0.12800,
,,,0.000078280000,  -0.13600,
,,,0.000078300000,  -0.13600,
,,,0.000078320000,  -0.14400,
,,,0.000078340000,  -0.13600,
,,,0.000078360000,  -0.16800,
,,,0.000078380000,  -0.13600,
,,,0.000078400000,  -0.17600,
,,,0.000078420000,  -0.12000,
,,,0.000078440000,  -0.13600,
,,,0.000078460000,  -0.12800,
,,,0.000078480000,  -0.14400,
,,,0.000078500000,  -0.14400,
,,,0.000078520000,  -0.14400,
,,,0.000078540000,  -0.16000,
,,,0.000078560000,  -0.14400,
,,,0.000078580000,  -0.13600,
,,,0.000078600000,  -0.16000,
,,,0.000078620000,  -0.13600,
,,,0.000078640000,  -0.16800,
,,,0.000078660000,  -0.14400,
,,,0.000078680000,  -0.13600,
,,,0.000078700000,  -0.14400,
,,,0.000078720000,  -0.12000,
,,,0.000078740000,  -0.13600,
,,,0.000078760000,  -0.12800,
,,,0.000078780000,  -0.16000,
,,,0.000078800000,  -0.17600,
,,,0.000078820000,  -0.15200,
,,,0.000078840000,  -0.13600,
,,,0.000078860000,  -0.13600,
,,,0.000078880000,  -0.15200,
,,,0.000078900000,  -0.16000,
,,,0.000078920000,  -0.17600,
,,,0.000078940000,  -0.14400,
,,,0.000078960000,  -0.16800,
,,,0.000078980000,  -0.16800,
,,,0.000079000000,  -0.12800,
,,,0.000079020000,  -0.16800,
,,,0.000079040000,  -0.14400,
,,,0.000079060000,  -0.17600,
,,,0.000079080000,  -0.16000,
,,,0.000079100000,  -0.17600,
,,,0.000079120000,  -0.17600,
,,,0.000079140000,  -0.19200,
,,,0.000079160000,  -0.19200,
,,,0.000079180000,  -0.18400,
,,,0.000079200000,  -0.19200,
,,,0.000079220000,  -0.15200,
,,,0.000079240000,  -0.16800,
,,,0.000079260000,  -0.22400,
,,,0.000079280000,  -0.16800,
,,,0.000079300000,  -0.18400,
,,,0.000079320000,  -0.20000,
,,,0.000079340000,  -0.18400,
,,,0.000079360000,  -0.15200,
,,,0.000079380000,  -0.20800,
,,,0.000079400000,  -0.19200,
,,,0.000079420000,  -0.17600,
,,,0.000079440000,  -0.16000,
,,,0.000079460000,  -0.19200,
,,,0.000079480000,  -0.20000,
,,,0.000079500000,  -0.22400,
,,,0.000079520000,  -0.20800,
,,,0.000079540000,  -0.21600,
,,,0.000079560000,  -0.22400,
,,,0.000079580000,  -0.20000,
,,,0.000079600000,  -0.20800,
,,,0.000079620000,  -0.24000,
,,,0.000079640000,  -0.21600,
,,,0.000079660000,  -0.21600,
,,,0.000079680000,  -0.19200,
,,,0.000079700000,  -0.21600,
,,,0.000079720000,  -0.22400,
,,,0.000079740000,  -0.21600,
,,,0.000079760000,  -0.22400,
,,,0.000079780000,  -0.22400,
,,,0.000079800000,  -0.24000,
,,,0.000079820000,  -0.20000,
,,,0.000079840000,  -0.23200,
,,,0.000079860000,  -0.22400,
,,,0.000079880000,  -0.23200,
,,,0.000079900000,  -0.19200,
,,,0.000079920000,  -0.18400,
,,,0.000079940000,  -0.22400,
,,,0.000079960000,  -0.24000,
,,,0.000079980000,  -0.24000,
,,,0.000080000000,  -0.23200,
,,,0.000080020000,  -0.22400,
,,,0.000080040000,  -0.24800,
,,,0.000080060000,  -0.20800,
,,,0.000080080000,  -0.22400,
,,,0.000080100000,  -0.20800,
,,,0.000080120000,  -0.25600,
,,,0.000080140000,  -0.24800,
,,,0.000080160000,  -0.24000,
,,,0.000080180000,  -0.23200,
,,,0.000080200000,  -0.20000,
,,,0.000080220000,  -0.24800,
,,,0.000080240000,  -0.26400,
,,,0.000080260000,  -0.24800,
,,,0.000080280000,  -0.24800,
,,,0.000080300000,  -0.24000,
,,,0.000080320000,  -0.22400,
,,,0.000080340000,  -0.24000,
,,,0.000080360000,  -0.24800,
,,,0.000080380000,  -0.23200,
,,,0.000080400000,  -0.24000,
,,,0.000080420000,  -0.24800,
,,,0.000080440000,  -0.23200,
,,,0.000080460000,  -0.25600,
,,,0.000080480000,  -0.24000,
,,,0.000080500000,  -0.24800,
,,,0.000080520000,  -0.28000,
,,,0.000080540000,  -0.28800,
,,,0.000080560000,  -0.23200,
,,,0.000080580000,  -0.28000,
,,,0.000080600000,  -0.24000,
,,,0.000080620000,  -0.28000,
,,,0.000080640000,  -0.25600,
,,,0.000080660000,  -0.27200,
,,,0.000080680000,  -0.25600,
,,,0.000080700000,  -0.27200,
,,,0.000080720000,  -0.22400,
,,,0.000080740000,  -0.26400,
,,,0.000080760000,  -0.24800,
,,,0.000080780000,  -0.26400,
,,,0.000080800000,  -0.27200,
,,,0.000080820000,  -0.22400,
,,,0.000080840000,  -0.25600,
,,,0.000080860000,  -0.27200,
,,,0.000080880000,  -0.28000,
,,,0.000080900000,  -0.25600,
,,,0.000080920000,  -0.21600,
,,,0.000080940000,  -0.24800,
,,,0.000080960000,  -0.26400,
,,,0.000080980000,  -0.24800,
,,,0.000081000000,  -0.25600,
,,,0.000081020000,  -0.25600,
,,,0.000081040000,  -0.25600,
,,,0.000081060000,  -0.27200,
,,,0.000081080000,  -0.26400,
,,,0.000081100000,  -0.27200,
,,,0.000081120000,  -0.23200,
,,,0.000081140000,  -0.29600,
,,,0.000081160000,  -0.24800,
,,,0.000081180000,  -0.24800,
,,,0.000081200000,  -0.29600,
,,,0.000081220000,  -0.24800,
,,,0.000081240000,  -0.26400,
,,,0.000081260000,  -0.25600,
,,,0.000081280000,  -0.21600,
,,,0.000081300000,  -0.24000,
,,,0.000081320000,  -0.25600,
,,,0.000081340000,  -0.24800,
,,,0.000081360000,  -0.27200,
,,,0.000081380000,  -0.28000,
,,,0.000081400000,  -0.23200,
,,,0.000081420000,  -0.26400,
,,,0.000081440000,  -0.25600,
,,,0.000081460000,  -0.26400,
,,,0.000081480000,  -0.24800,
,,,0.000081500000,  -0.24000,
,,,0.000081520000,  -0.24000,
,,,0.000081540000,  -0.24800,
,,,0.000081560000,  -0.25600,
,,,0.000081580000,  -0.21600,
,,,0.000081600000,  -0.26400,
,,,0.000081620000,  -0.24800,
,,,0.000081640000,  -0.30400,
,,,0.000081660000,  -0.26400,
,,,0.000081680000,  -0.20800,
,,,0.000081700000,  -0.22400,
,,,0.000081720000,  -0.22400,
,,,0.000081740000,  -0.23200,
,,,0.000081760000,  -0.25600,
,,,0.000081780000,  -0.25600,
,,,0.000081800000,  -0.23200,
,,,0.000081820000,  -0.24000,
,,,0.000081840000,  -0.26400,
,,,0.000081860000,  -0.23200,
,,,0.000081880000,  -0.24800,
,,,0.000081900000,  -0.26400,
,,,0.000081920000,  -0.26400,
,,,0.000081940000,  -0.25600,
,,,0.000081960000,  -0.27200,
,,,0.000081980000,  -0.25600,
,,,0.000082000000,  -0.25600,
,,,0.000082020000,  -0.24800,
,,,0.000082040000,  -0.23200,
,,,0.000082060000,  -0.25600,
,,,0.000082080000,  -0.24000,
,,,0.000082100000,  -0.24000,
,,,0.000082120000,  -0.23200,
,,,0.000082140000,  -0.23200,
,,,0.000082160000,  -0.24000,
,,,0.000082180000,  -0.23200,
,,,0.000082200000,  -0.23200,
,,,0.000082220000,  -0.23200,
,,,0.000082240000,  -0.25600,
,,,0.000082260000,  -0.22400,
,,,0.000082280000,  -0.22400,
,,,0.000082300000,  -0.20800,
,,,0.000082320000,  -0.22400,
,,,0.000082340000,  -0.20800,
,,,0.000082360000,  -0.24000,
,,,0.000082380000,  -0.23200,
,,,0.000082400000,  -0.21600,
,,,0.000082420000,  -0.21600,
,,,0.000082440000,  -0.20000,
,,,0.000082460000,  -0.22400,
,,,0.000082480000,  -0.20000,
,,,0.000082500000,  -0.23200,
,,,0.000082520000,  -0.23200,
,,,0.000082540000,  -0.23200,
,,,0.000082560000,  -0.25600,
,,,0.000082580000,  -0.22400,
,,,0.000082600000,  -0.23200,
,,,0.000082620000,  -0.23200,
,,,0.000082640000,  -0.20000,
,,,0.000082660000,  -0.20000,
,,,0.000082680000,  -0.21600,
,,,0.000082700000,  -0.23200,
,,,0.000082720000,  -0.20800,
,,,0.000082740000,  -0.20800,
,,,0.000082760000,  -0.23200,
,,,0.000082780000,  -0.24000,
,,,0.000082800000,  -0.22400,
,,,0.000082820000,  -0.18400,
,,,0.000082840000,  -0.19200,
,,,0.000082860000,  -0.19200,
,,,0.000082880000,  -0.20800,
,,,0.000082900000,  -0.20000,
,,,0.000082920000,  -0.23200,
,,,0.000082940000,  -0.20800,
,,,0.000082960000,  -0.22400,
,,,0.000082980000,  -0.20000,
,,,0.000083000000,  -0.21600,
,,,0.000083020000,  -0.18400,
,,,0.000083040000,  -0.20800,
,,,0.000083060000,  -0.20800,
,,,0.000083080000,  -0.20000,
,,,0.000083100000,  -0.19200,
,,,0.000083120000,  -0.23200,
,,,0.000083140000,  -0.19200,
,,,0.000083160000,  -0.20800,
,,,0.000083180000,  -0.17600,
,,,0.000083200000,  -0.20000,
,,,0.000083220000,  -0.23200,
,,,0.000083240000,  -0.21600,
,,,0.000083260000,  -0.18400,
,,,0.000083280000,  -0.20000,
,,,0.000083300000,  -0.19200,
,,,0.000083320000,  -0.20000,
,,,0.000083340000,  -0.18400,
,,,0.000083360000,  -0.20000,
,,,0.000083380000,  -0.17600,
,,,0.000083400000,  -0.20800,
,,,0.000083420000,  -0.21600,
,,,0.000083440000,  -0.20800,
,,,0.000083460000,  -0.21600,
,,,0.000083480000,  -0.20800,
,,,0.000083500000,  -0.20000,
,,,0.000083520000,  -0.17600,
,,,0.000083540000,  -0.18400,
,,,0.000083560000,  -0.16800,
,,,0.000083580000,  -0.20800,
,,,0.000083600000,  -0.19200,
,,,0.000083620000,  -0.17600,
,,,0.000083640000,  -0.19200,
,,,0.000083660000,  -0.19200,
,,,0.000083680000,  -0.18400,
,,,0.000083700000,  -0.21600,
,,,0.000083720000,  -0.18400,
,,,0.000083740000,  -0.16800,
,,,0.000083760000,  -0.18400,
,,,0.000083780000,  -0.16800,
,,,0.000083800000,  -0.17600,
,,,0.000083820000,  -0.16800,
,,,0.000083840000,  -0.20000,
,,,0.000083860000,  -0.18400,
,,,0.000083880000,  -0.17600,
,,,0.000083900000,  -0.15200,
,,,0.000083920000,  -0.17600,
,,,0.000083940000,  -0.19200,
,,,0.000083960000,  -0.14400,
,,,0.000083980000,  -0.17600,
,,,0.000084000000,  -0.14400,
,,,0.000084020000,  -0.14400,
,,,0.000084040000,  -0.20000,
,,,0.000084060000,  -0.17600,
,,,0.000084080000,  -0.16800,
,,,0.000084100000,  -0.15200,
,,,0.000084120000,  -0.17600,
,,,0.000084140000,  -0.12000,
,,,0.000084160000,  -0.16000,
,,,0.000084180000,  -0.15200,
,,,0.000084200000,  -0.15200,
,,,0.000084220000,  -0.13600,
,,,0.000084240000,  -0.15200,
,,,0.000084260000,  -0.14400,
,,,0.000084280000,  -0.15200,
,,,0.000084300000,  -0.14400,
,,,0.000084320000,  -0.17600,
,,,0.000084340000,  -0.14400,
,,,0.000084360000,  -0.16800,
,,,0.000084380000,  -0.15200,
,,,0.000084400000,  -0.15200,
,,,0.000084420000,  -0.16800,
,,,0.000084440000,  -0.16000,
,,,0.000084460000,  -0.15200,
,,,0.000084480000,  -0.13600,
,,,0.000084500000,  -0.16800,
,,,0.000084520000,  -0.14400,
,,,0.000084540000,  -0.16800,
,,,0.000084560000,  -0.12800,
,,,0.000084580000,  -0.14400,
,,,0.000084600000,  -0.16000,
,,,0.000084620000,  -0.15200,
,,,0.000084640000,  -0.12800,
,,,0.000084660000,  -0.12000,
,,,0.000084680000,  -0.12000,
,,,0.000084700000,  -0.15200,
,,,0.000084720000,  -0.14400,
,,,0.000084740000,  -0.13600,
,,,0.000084760000,  -0.15200,
,,,0.000084780000,  -0.12800,
,,,0.000084800000,  -0.12800,
,,,0.000084820000,  -0.16000,
,,,0.000084840000,  -0.13600,
,,,0.000084860000,  -0.11200,
,,,0.000084880000,  -0.12800,
,,,0.000084900000,  -0.13600,
,,,0.000084920000,  -0.12800,
,,,0.000084940000,  -0.15200,
,,,0.000084960000,  -0.12800,
,,,0.000084980000,  -0.13600,
,,,0.000085000000,  -0.15200,
,,,0.000085020000,  -0.13600,
,,,0.000085040000,  -0.16000,
,,,0.000085060000,  -0.12800,
,,,0.000085080000,  -0.12800,
,,,0.000085100000,  -0.13600,
,,,0.000085120000,  -0.12800,
,,,0.000085140000,  -0.11200,
,,,0.000085160000,  -0.12800,
,,,0.000085180000,  -0.11200,
,,,0.000085200000,  -0.12000,
,,,0.000085220000,  -0.10400,
,,,0.000085240000,  -0.12000,
,,,0.000085260000,  -0.11200,
,,,0.000085280000,  -0.12000,
,,,0.000085300000,  -0.12000,
,,,0.000085320000,  -0.12000,
,,,0.000085340000,  -0.11200,
,,,0.000085360000,  -0.10400,
,,,0.000085380000,  -0.08000,
,,,0.000085400000,  -0.11200,
,,,0.000085420000,  -0.11200,
,,,0.000085440000,  -0.10400,
,,,0.000085460000,  -0.11200,
,,,0.000085480000,  -0.10400,
,,,0.000085500000,  -0.08800,
,,,0.000085520000,  -0.09600,
,,,0.000085540000,  -0.11200,
,,,0.000085560000,  -0.08800,
,,,0.000085580000,  -0.08800,
,,,0.000085600000,  -0.10400,
,,,0.000085620000,  -0.10400,
,,,0.000085640000,  -0.11200,
,,,0.000085660000,  -0.10400,
,,,0.000085680000,  -0.09600,
,,,0.000085700000,  -0.11200,
,,,0.000085720000,  -0.10400,
,,,0.000085740000,  -0.10400,
,,,0.000085760000,  -0.09600,
,,,0.000085780000,  -0.09600,
,,,0.000085800000,  -0.10400,
,,,0.000085820000,  -0.08800,
,,,0.000085840000,  -0.12000,
,,,0.000085860000,  -0.09600,
,,,0.000085880000,  -0.08000,
,,,0.000085900000,  -0.10400,
,,,0.000085920000,  -0.10400,
,,,0.000085940000,  -0.10400,
,,,0.000085960000,  -0.09600,
,,,0.000085980000,  -0.12000,
,,,0.000086000000,  -0.06400,
,,,0.000086020000,  -0.08000,
,,,0.000086040000,  -0.09600,
,,,0.000086060000,  -0.09600,
,,,0.000086080000,  -0.08800,
,,,0.000086100000,  -0.09600,
,,,0.000086120000,  -0.06400,
,,,0.000086140000,  -0.08000,
,,,0.000086160000,  -0.05600,
,,,0.000086180000,  -0.08800,
,,,0.000086200000,  -0.10400,
,,,0.000086220000,  -0.08800,
,,,0.000086240000,  -0.10400,
